vocabulary_id,concept_id,lang_code,word,article,gender,pronunciation,part_of_speech,concept_type,domain,sub_domain,micro_category,definition,frequency,image_id,example_sentence,example_sentence_pronunciation
2967,25,lo,ຫຼື,,,lu,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,ໃຊ້ເພື່ອນຳສະເໜີທາງເລືອກ,Very high,Img_25,ເຈົ້າຕ້ອງການຊາ ຫຼື ກາເຟບໍ?,chao tong kan xa lu ka fe bo.
2968,25,lv,vai,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,izmanto lai piedāvātu alternatīvas,Very high,Img_25,Vai tu vēlies tēju vai kafiju?,
2969,25,ln,to,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,esalelamaka mpo na kolakisa maponomi,Very high,Img_25,Olingi ti to kafe?,
2970,25,lt,arba,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,naudojama alternatyvoms pateikti,Very high,Img_25,Ar norite arbatos arba kavos?,
2971,25,lg,oba,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,kikozesebwa okulaga eby'okulondako,Very high,Img_25,Oyagala caayi oba kaawa?,
2972,25,lb,oder,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,benotzt fir Alternativen ze presentéieren,Very high,Img_25,Wëllt Dir Téi oder Kaffi?,
2973,25,mk,или,,,ili,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,се користи за претставување алтернативи,Very high,Img_25,Дали сакате чај или кафе?,Dali sakate chaj ili kafe?
2974,25,mad,otaba,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,eangghuy kaangguy nodhuwagi peleyan,Very high,Img_25,Ba'na terro teh otaba kopi?,
2975,25,mg,na,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,ampiasaina hanolorana safidy,Very high,Img_25,Mila dite na kafe ve ianao?,
2976,25,ms,atau,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,digunakan untuk memberikan pilihan,Very high,Img_25,Adakah anda mahu teh atau kopi?,
2977,25,ml,അല്ലെങ്കിൽ,,,alleṅkil,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,ഇതരമാർഗ്ഗങ്ങൾ അവതരിപ്പിക്കാൻ ഉപയോഗിക്കുന്നു,Very high,Img_25,നിങ്ങൾക്ക് ചായയോ അല്ലെങ്കിൽ കാപ്പിയോ വേണോ?,niṅṅaḷkkǔ cāyayō alleṅkil kāppiyō vēṇō?
2978,25,mt,jew,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,użata biex tippreżenta alternattivi,Very high,Img_25,Trid te jew kafè?,
2979,25,mr,किंवा,,,kiṃvā,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,पर्याय सादर करण्यासाठी वापरले जाते,Very high,Img_25,तुम्हाला चहा किंवा कॉफी हवी आहे का?,tumhālā cahā kiṃvā kŏphī havī āhē kā?
2980,25,mi,rānei,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,e whakamahia ana hei whakatakoto whiringa,Very high,Img_25,E hiahia ana koe ki te tī, ki te kawhe rānei?,
2981,25,mn,эсвэл,,,esvel,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,сонголтыг танилцуулахад ашигладаг,Very high,Img_25,Та цай эсвэл кофе уух уу?,Ta tsai esvel kofe uukh uu?
2982,25,ne,वा,,,vā,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,विकल्पहरू प्रस्तुत गर्न प्रयोग गरिन्छ,Very high,Img_25,के तपाईं चिया वा कफी चाहनुहुन्छ?,kē tapāīṃ ciyā vā kaphī cāhanuhuncha?
2983,25,pcm,or,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,wey dem dey use give choice,Very high,Img_25,You want tea or coffee?,
2984,25,nb-NO,eller,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,brukes til å presentere alternativer,Very high,Img_25,Vil du ha te eller kaffe?,
2985,25,or,କିମ୍ବା,,,kimbā,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,ବିକଳ୍ପ ଉପସ୍ଥାପନ କରିବାକୁ ବ୍ୟବହୃତ ହୁଏ,Very high,Img_25,ଆପଣ ଚା କିମ୍ବା କଫି ଚାହୁଁଛନ୍ତି କି?,āpôṇô cā kimbā kôphi cāhuñchônti ki?
2986,25,ps,یا,,,yā,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,د بدیلونو وړاندې کولو لپاره کارول کیږي,Very high,Img_25,ایا تاسو چای یا قهوه غواړئ؟,ayā tāsō chāy yā qahwa g͟hwāṛәy?
2987,25,fa,یا,,,yā,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,برای ارائه گزینه‌های جایگزین استفاده می‌شود,Very high,Img_25,چای می‌خواهید یا قهوه؟,chāy mīkhāhīd yā qahve?
2988,25,pl,lub,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,używane do przedstawiania alternatyw,Very high,Img_25,Chcesz herbatę lub kawę?,
2989,25,pt-BR,ou,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,usado para apresentar alternativas,Very high,Img_25,Você quer chá ou café?,
2990,25,pt-PT,ou,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,usado para apresentar alternativas,Very high,Img_25,Queres chá ou café?,
2991,25,pa,ਜਾਂ,,,jāṃ,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,ਵਿਕਲਪ ਪੇਸ਼ ਕਰਨ ਲਈ ਵਰਤਿਆ ਜਾਂਦਾ ਹੈ,Very high,Img_25,ਕੀ ਤੁਸੀਂ ਚਾਹ ਜਾਂ ਕੌਫੀ ਚਾਹੁੰਦੇ ਹੋ?,kī tusīṃ cāha jāṃ kaufī cāhundē hō?
2992,25,qu,icha,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,imatapas akllanapaq,Very high,Img_25,Teta icha cafeta munanki?,
2993,25,ro,sau,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,folosit pentru a prezenta alternative,Very high,Img_25,Vrei ceai sau cafea?,
2994,25,ru,или,,,ili,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,используется для представления альтернатив,Very high,Img_25,Вы хотите чай или кофе?,Vy khochite chay ili kofe?
2995,25,skr,یاں,,,yāṃ,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,ݙوہاں وچوں ہک دی چونݙ کوں ݙکھاوݨ کیتے،,Very high,Img_25,تساں چاہو گھنسو یاں کافی؟,tusāṃ cāhō ghinsō yāṃ kāfī?
2996,25,sr,или,,,ili,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,користи се за представљање алтернатива,Very high,Img_25,Да ли желите чај или кафу?,Da li želite čaj ili kafu?
2997,25,st,kapa,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,e sebediswa ho hlahisa ditsela tse ding,Very high,Img_25,Na o batla tee kapa kofi?,
2998,25,sn,kana,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,inoshandiswa kupa zvokuti munhu asarudze,Very high,Img_25,Unoda tii kana kofi?,
2999,25,sd,يا,,,yā,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,متبادل پيش ڪرڻ لاءِ استعمال ٿيندو آهي,Very high,Img_25,ڇا توهان چانهه يا ڪافي چاهيو ٿا؟,chā tavhāṅ cāṅhi yā kāfī cāhiyō thā?
3000,25,si,හෝ,,,hō,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,විකල්ප ඉදිරිපත් කිරීමට භාවිතා කරයි,Very high,Img_25,ඔබට තේ හෝ කෝපි අවශ්‍යද?,obaṭa tē hō kōpi avaśyada?
3001,25,sk,alebo,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,používa sa na predstavenie alternatív,Very high,Img_25,Chcete čaj alebo kávu?,
3002,25,sl,ali,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,uporablja se za predstavitev alternativ,Very high,Img_25,Želite čaj ali kavo?,
3003,25,so,ama,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,loo isticmaalo in lagu soo bandhigo beddelaad,Very high,Img_25,Ma waxaad doonaysaa shaah ama qaxwe?,
3004,25,es-MX,o,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,usado para presentar alternativas,Very high,Img_25,¿Quieres té o café?,
3005,25,es-ES,o,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,usado para presentar alternativas,Very high,Img_25,¿Quieres té o café?,
3006,25,su,atawa,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,dipaké pikeun méré pilihan,Very high,Img_25,Anjeun hayang téh atawa kopi?,
3007,25,sw,au,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,hutumika kuwasilisha mbadala,Very high,Img_25,Unataka chai au kahawa?,
3008,25,sv,eller,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,används för att presentera alternativ,Very high,Img_25,Vill du ha te eller kaffe?,
3009,25,tg,ё,,,yo,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,барои пешниҳоди алтернативаҳо истифода мешавад,Very high,Img_25,Шумо чой мехоҳед ё қаҳва?,Shumo choy mekhohed yo qahva?
3010,25,ta,அல்லது,,,allatu,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,மாற்று வழிகளை வழங்கப் பயன்படுகிறது,Very high,Img_25,உங்களுக்கு தேநீர் அல்லது காபி வேண்டுமா?,uṅkaḷukku tēnīr allatu kāpi vēṇṭumā?
3011,25,tt,яки,,,yaki,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,альтернативалар тәкъдим итү өчен кулланыла,Very high,Img_25,Сез чәй яки каһвә телисезме?,Sez çäy yaki qahwä telisezme?
3012,25,te,లేదా,,,lēdā,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,ప్రత్యామ్నాయాలను ప్రదర్శించడానికి ఉపయోగించబడుతుంది,Very high,Img_25,మీకు టీ లేదా కాఫీ కావాలా?,mīku ṭī lēdā kāphī kāvālā?
3013,25,th,หรือ,,,rue,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,ใช้เพื่อเสนอทางเลือก,Very high,Img_25,คุณต้องการชา หรือ กาแฟ,khun tong-kan cha rue ka-fae.
3014,25,ti,ወይስ,,,weyisi,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,ኣማራጺታት ንምቕራብ ዝጥቀመሉ,Very high,Img_25,ሻሂ ወይስ ቡን ትደሊ?,shahī weyisi buni tidelī?
3015,25,tr,veya,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,alternatifler sunmak için kullanılır,Very high,Img_25,Çay veya kahve ister misiniz?,
3016,25,tk,ýa-da,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,alternatiwalary hödürlemek üçin ulanylýar,Very high,Img_25,Çaý ýa-da kofe isleýärsiňizmi?,
3017,25,uk,або,,,abo,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,використовується для представлення альтернатив,Very high,Img_25,Ви хочете чай або каву?,Vy khochete chay abo kavu?
3018,25,ur,یا,,,yā,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,متبادل پیش کرنے کے لیے استعمال ہوتا ہے،,Very high,Img_25,کیا آپ چائے یا کافی چاہتے ہیں؟,kyā āp cāy yā kŏfī cāhtē haiṃ?
3019,25,ug,ياكى,,,yaki,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,تاللاشلارنى ئوتتۇرىغا قويۇشقا ئىشلىتىلىدۇ,Very high,Img_25,چاي ياكى قەھۋە خالامسىز?,chay yaki qehwe xalamsiz?
3020,25,uz,yoki,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,muqobillarni taqdim etish uchun ishlatiladi,Very high,Img_25,Choy yoki qahva xohlaysizmi?,
3021,25,vi,hay,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,được sử dụng để đưa ra các lựa chọn,Very high,Img_25,Bạn muốn trà hay cà phê?,
3022,25,cy,neu,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,fe'i defnyddir i gyflwyno dewisiadau amgen,Very high,Img_25,Ydych chi eisiau te neu goffi?,
3023,25,wo,walla,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,jëfandikoo ngir joxe ay tann,Very high,Img_25,Ndax bëgg nga ataaya walla kafe?,
3024,25,yo,tàbí,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,tí a ń lò láti fi àwọn àṣàyàn hàn,Very high,Img_25,Ṣé o fẹ́ tíì tàbí kọfí?,
3025,25,zu,noma,,,,conjunction,function,Grammar Functions,Conjunctions,Choice connectors,isetshenziselwa ukwethula ezinye izinketho,Very high,Img_25,Ufuna itiye noma ikhofi?,
3026,26,om,akka,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,walfakkaattummaa ykn dorgommii agarsiisuuf fayyada,Very high,Img_26,Isheen akka obboleessa ishee dheertuudha.,
3027,26,af,soos,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,word gebruik om ooreenkoms of vergelyking te toon,Very high,Img_26,Sy is so lank soos haar broer.,
3028,26,ak,te sɛ,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,wɔde kyerɛ sɛ nnoɔma yɛ pɛ anaa wɔde toto nnoɔma ho,Very high,Img_26,Ɔware te sɛ ne nua barima.,
3029,26,sq,si,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,përdoret për të treguar ngjashmëri ose krahasim,Very high,Img_26,Ajo është e gjatë si vëllai i saj.,
3030,26,am,እንደ,,,inide,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,ተመሳሳይነትን ወይም ንፅፅርን ለማሳየት ያገለግላል,Very high,Img_26,እሷ እንደ ወንድሟ ረጅም ናት።,iswa inide wenidimwa rejimi nati
3031,26,ar,مثل,,,mithla,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,يُستخدم لإظهار التشابه أو المقارنة,Very high,Img_26,هي طويلة مثل أخيها.,hiya ṭawīlatun mithla 'akhīhā.
3032,26,hy,ինչպես,,,inch'pes,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,օգտագործվում է նմանություն կամ համեմատություն ցույց տալու համար,Very high,Img_26,Նա բարձրահասակ է ինչպես իր եղբայրը:,Na bardzrahasak e inch'pes ir yeghbayry.
3033,26,as,দৰে,,,dôre,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,সাদৃশ্য বা তুলনা দেখুৱাবলৈ ব্যৱহাৰ কৰা হয়,Very high,Img_26,তাই তাইৰ ভায়েকৰ দৰে ওখ।,tai tair bhayekôr dôre ükhô
3034,26,az,kimi,,,,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,oxşarlıq və ya müqayisə göstərmək üçün istifadə olunur,Very high,Img_26,O qardaşı kimi boyludur.,
3035,26,eu,bezain,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,antzekotasuna edo konparazioa erakusteko erabiltzen da,Very high,Img_26,Bera bere anaia bezain altua da.,
3036,26,be,як,,,yak,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,выкарыстоўваецца для паказу падабенства або параўнання,Very high,Img_26,Яна такая ж высокая як яе брат.,Yana takaya zh vysokaya yak yaye brat.
3037,26,bn,মতো,,,moto,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,সাদৃশ্য বা তুলনা দেখাতে ব্যবহৃত হয়,Very high,Img_26,সে তার ভাইয়ের মতো লম্বা।,she tar bhaier moto lômba
3038,26,bho,जइसन,,,jaisana,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,समानता भा तुलना देखावे खातिर इस्तेमाल होला,Very high,Img_26,ऊ आपन भाई जइसन लमहर बिया।,ū āpana bhāī jaisana lamahara biyā.
3039,26,bs,kao,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,koristi se za prikazivanje sličnosti ili poređenja,Very high,Img_26,Ona je visoka kao njen brat.,
3040,26,bg,като,,,kato,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,използва се за показване на сходство или сравнение,Very high,Img_26,Тя е висока колкото брат си.,Tya e visoka kolkoto brat si.
