sentence_id,concept_id,concept_chapter,lang_code,level,category,sort_order,sentence,sentence_pronunciation,notes
884,8,greeting_basic,de,A0,ca1,8,Schön, dich kennenzulernen.,,Grundlegende Begrüßung wenn man jemanden trifft.
885,8,greeting_basic,el,A0,ca1,8,Χαίρω πολύ.,khero poli.,Βασικός χαιρετισμός όταν συναντάτε κάποιον.
886,8,greeting_basic,gn,A0,ca1,8,Avy'a roikuaávo.,,Maitei tenonde ojeikuaa ramo peteĩ tapicha.
887,8,greeting_basic,gu,A0,ca1,8,તમને મળીને આનંદ થયો.,tamanē maḷīnē ānanda thayō.,જ્યારે કોઈને મળો ત્યારે મૂળભૂત અભિવાદન.
888,8,greeting_basic,ht,A0,ca1,8,Mwen kontan rankontre ou.,,Bonjou debaz lè ou rankontre yon moun.
889,8,greeting_basic,ha,A0,ca1,8,Na ji dadin haduwa da kai.,,Gaisuwa ta asali yayin saduwa da wani.
890,8,greeting_basic,he,A0,ca1,8,נעים מאוד.,na'im me'od.,ברכה בסיסית כשפוגשים מישהו.
891,8,greeting_basic,hi,A0,ca1,8,आपसे मिलकर अच्छा लगा।,āpsē milkar achchhā lagā.,किसी से मिलते समय मूल अभिवादन।
892,8,greeting_basic,hmn,A0,ca1,8,Zoo siab tau ntsib koj.,,Kev kais txais thaum ntsib ib tug neeg.
893,8,greeting_basic,hu,A0,ca1,8,Örvendek.,,Alapvető köszönés valakivel való találkozáskor.
894,8,greeting_basic,is,A0,ca1,8,Gaman að kynnast þér.,,Grunnkveðja þegar maður hittir einhvern.
895,8,greeting_basic,ig,A0,ca1,8,Ọ dị mma ịhụ gị.,,Ekele mbido mgbe ị na-ezute mmadụ.
896,8,greeting_basic,id,A0,ca1,8,Senang bertemu denganmu.,,Sapaan dasar saat bertemu seseorang.
897,8,greeting_basic,ga,A0,ca1,8,Tá áthas orm bualadh leat.,,Beannacht bhunúsach nuair a bhuaileann tú le duine.
898,8,greeting_basic,xh,A0,ca1,8,Ndiyavuya ukukwazi.,,Umbuliso osisiseko xa udibana nomntu.
899,8,greeting_basic,it,A0,ca1,8,Piacere di conoscerti.,,Saluto di base quando si incontra qualcuno.
900,8,greeting_basic,ja,A0,ca1,8,はじめまして。,hajimemashite.,人に会ったときの基本的な挨拶。
901,8,greeting_basic,jv,A0,ca1,8,Seneng ketemu kowe.,,Salam dhasar nalika ketemu wong.
902,8,greeting_basic,kn,A0,ca1,8,ನಿಮ್ಮನ್ನು ಭೇಟಿಯಾಗಿದ್ದಕ್ಕೆ ಸಂತೋಷವಾಗಿದೆ.,nimmannu bhēṭiyāgiddakke santōṣavāgide.,ಯಾರನ್ನಾದರೂ ಭೇಟಿಯಾದಾಗ ಮೂಲ ಶುಭಾಶಯ.
903,8,greeting_basic,ks,A0,ca1,8,تُہؠ سۭتؠ مِلِتھ گۆم خۄشی۔,tohi sith milith gom khoshi.,کٲنٛسہِ سۭتؠ مِلنَس پؠٹھ بُنیٲدی سلام۔
904,8,greeting_basic,kk,A0,ca1,8,Танысқаныма қуаныштымын.,tanısqanıma quanıştımın.,Біреумен кездескендегі негізгі сәлемдесу.
905,8,greeting_basic,km,A0,ca1,8,រីករាយ​ដែល​បាន​ស្គាល់​អ្នក។,rikreay del ban skoal neak.,ការស្វាគមន៍មូលដ្ឋាននៅពេលជួបនរណាម្នាក់។
906,8,greeting_basic,rw,A0,ca1,8,Ndishimiye kukumenya.,,Indamutso y'ibanze mu guhura n'umuntu.
907,8,greeting_basic,ko,A0,ca1,8,만나서 반갑습니다.,mannaseo bangapseumnida.,사람을 만났을 때의 기본 인사말.
908,8,greeting_basic,ku,A0,ca1,8,Kêfxweş im ku min tu nas kirî.,,Silava bingehîn a gava ku bi kesekî re tê naskirin.
909,8,greeting_basic,ky,A0,ca1,8,Таанышканыбызга кубанычтамын.,taanıshkanıbızga kubanıchtamın.,Кимдир бирөө менен таанышкандагы негизги саламдашуу.
910,8,greeting_basic,lo,A0,ca1,8,ຍິນດີທີ່ໄດ້ຮູ້ຈັກ.,yin di thi dai hu chak.,ການທັກທາຍພື້ນຖານເວລາພົບຄົນ.
911,8,greeting_basic,lv,A0,ca1,8,Prieks iepazīties.,,Pamata sveiciens satiekot kādu.
912,8,greeting_basic,ln,A0,ca1,8,Nasepeli kokutana na yo.,,Mbote ya ebandeli ntango okutani na moto.
913,8,greeting_basic,lt,A0,ca1,8,Malonu susipažinti.,,Pagrindinis pasisveikinimas susitinkant su kuo nors.
914,8,greeting_basic,lg,A0,ca1,8,Nsanyuse okukulaba.,,Okulamusa okusooka bw'obeera osisinkanye omuntu.
915,8,greeting_basic,lb,A0,ca1,8,Schéin dech kennenzeléieren.,,Grondleeënd Begréissung wann een iergendeen trëfft.
916,8,greeting_basic,mk,A0,ca1,8,Мило ми е што се запознавме.,milo mi e shto se zapoznavme.,Основен поздрав при средба со некого.
917,8,greeting_basic,mad,A0,ca1,8,Bhunga tatemmo sareng sampeyan.,,Salam dhasar e bákto tatemmo sareng oreng.
918,8,greeting_basic,mg,A0,ca1,8,Faly mahafantatra anao.,,Fiarahabana fototra rehefa mihaona amin'ny olona iray.
919,8,greeting_basic,ms,A0,ca1,8,Gembira bertemu dengan anda.,,Sapaan asas semasa bertemu seseorang.
920,8,greeting_basic,ml,A0,ca1,8,നിങ്ങളെ കണ്ടതിൽ സന്തോഷം.,niṅṅaḷe kaṇṭatil santōṣaṁ.,ഒരാളെ കാണുമ്പോൾ ഉപയോഗിക്കുന്ന അടിസ്ഥാന അഭിവാദ്യം.
921,8,greeting_basic,mt,A0,ca1,8,Għandi pjaċir.,,Tislima bażika meta tiltaqa' ma' xi ħadd.
922,8,greeting_basic,mr,A0,ca1,8,तुम्हाला भेटून आनंद झाला.,tumhālā bhēṭūn ānanda jhālā.,एखाद्या व्यक्तीला भेटताना मूलभूत अभिवादन.
923,8,greeting_basic,mi,A0,ca1,8,He pai te tūtaki ki a koe.,,Mihi taketake ka tūtaki ai ki tētahi.
924,8,greeting_basic,mn,A0,ca1,8,Уулзахад таатай байна.,uulzahad taatai baina.,Хүнтэй уулзах үед хэрэглэдэг үндсэн мэндчилгээ.
925,8,greeting_basic,ne,A0,ca1,8,तपाईँलाई भेटेर खुसी लाग्यो।,tapāīlāī bhēṭēra khusī lāgyō.,कसैलाई भेट्दा प्रयोग गरिने आधारभूत अभिवादन।
926,8,greeting_basic,pcm,A0,ca1,8,I happy to see you.,,Normal greeting when you meet pesin.
927,8,greeting_basic,nb-NO,A0,ca1,8,Hyggelig å møte deg.,,Grunnleggende hilsen når du møter noen.
928,8,greeting_basic,or,A0,ca1,8,ଆପଣଙ୍କୁ ଭେଟି ଖୁସି ଲାଗିଲା।,āpaṇaṅku bhēṭi khusi lāgilā.,କାହାକୁ ଭେଟିବା ବେଳେ ମୌଳିକ ଅଭିବାଦନ।
929,8,greeting_basic,ps,A0,ca1,8,په لیدو مو خوښ شوم.,pe lido mo khwakh shwom.,د یو چا سره د لیدو پر مهال بنسټیز سلام.
930,8,greeting_basic,fa,A0,ca1,8,از دیدنت خوشحالم.,az didanat khoshhalam.,احوالپرسی اولیه هنگام ملاقات با شخصی.
931,8,greeting_basic,pl,A0,ca1,8,Miło cię poznać.,,Podstawowe powitanie podczas spotkania z kimś.
932,8,greeting_basic,pt-BR,A0,ca1,8,Prazer em te conhecer.,,Saudação básica ao conhecer alguém.
933,8,greeting_basic,pt-PT,A0,ca1,8,Prazer em conhecer-te.,,Saudação básica ao conhecer alguém.
934,8,greeting_basic,pa,A0,ca1,8,ਤੁਹਾਨੂੰ ਮਿਲ ਕੇ ਚੰਗਾ ਲੱਗਿਆ।,tuhānū mil kē cagā lagiā.,ਕਿਸੇ ਨੂੰ ਮਿਲਣ ਵੇਲੇ ਮੂਲ ਸਵਾਗਤ।
935,8,greeting_basic,qu,A0,ca1,8,Ancha allinmi riqsisqaykimanta.,,Runa riqsisqaykimanta sapsi napaykuy.
936,8,greeting_basic,ro,A0,ca1,8,Îmi pare bine să te cunosc.,,Salut de bază la întâlnirea cu cineva.
937,8,greeting_basic,ru,A0,ca1,8,Приятно познакомиться.,priyatno poznakomit'sya.,Основное приветствие при встрече с кем-либо.
938,8,greeting_basic,skr,A0,ca1,8,تہاݙے نال مل تے خوشی تھئی۔,tuhāḍē nāl mil tē khuśī tha'ī.,کہیں نال ملدے ویلے بنیادی سلام۔
939,8,greeting_basic,sr,A0,ca1,8,Драго ми је.,drago mi je.,Основни поздрав при сусрету са неким.
940,8,greeting_basic,st,A0,ca1,8,Ke thabela ho u tseba.,,Tumeliso ea motheo ha u kopana le motho.
941,8,greeting_basic,sn,A0,ca1,8,Ndafara kukuzivai.,,Kwaziso yekutanga kana uchisangana nemunhu.
942,8,greeting_basic,sd,A0,ca1,8,توهان سان ملي خوشي ٿي.,tawhān sān milī khuśī thī.,ڪنهن سان ملڻ وقت بنيادي سلام.
943,8,greeting_basic,si,A0,ca1,8,ඔබව හමුවීම සතුටක්.,obava hamuvīma satuṭak.,කෙනෙකු හමුවීමේදී මූලික ආචාරය.
944,8,greeting_basic,sk,A0,ca1,8,Rád ťa spoznávam.,,Základný pozdrav pri stretnutí s niekým.
945,8,greeting_basic,sl,A0,ca1,8,Me veseli.,,Osnovni pozdrav ob srečanju z nekom.
946,8,greeting_basic,so,A0,ca1,8,Waan ku faraxsanahay inaan kula kulmo.,,Salaan aasaasi ah markaad la kulanto qof.
947,8,greeting_basic,es-MX,A0,ca1,8,Mucho gusto.,,Saludo básico al conocer a alguien.
948,8,greeting_basic,es-ES,A0,ca1,8,Encantado de conocerte.,,Saludo básico al conocer a alguien.
949,8,greeting_basic,su,A0,ca1,8,Seneng tepang sareng anjeun.,,Sapaan dasar nalika patepang sareng hiji jalma.
950,8,greeting_basic,sw,A0,ca1,8,Nafurahi kukutana nawe.,,Salamu ya msingi unapokutana na mtu.
951,8,greeting_basic,sv,A0,ca1,8,Trevligt att träffas.,,Grundläggande hälsning när man träffar någon.
952,8,greeting_basic,tg,A0,ca1,8,Аз шиносоӣ бо шумо шодам.,az shinosoi bo shumo shodam.,Саломи асосӣ ҳангоми вохӯрӣ бо касе.
953,8,greeting_basic,ta,A0,ca1,8,உங்களை சந்தித்ததில் மகிழ்ச்சி.,uṅkaḷai cantittatil makiḻcci.,ஒருவரை சந்திக்கும் போது அடிப்படை வாழ்த்து.
954,8,greeting_basic,tt,A0,ca1,8,Танышуыбызга шатмын.,tanışuıbızga şatmın.,Кеше белән очрашканда төп сәламләү.
955,8,greeting_basic,te,A0,ca1,8,మిమ్మల్ని కలవడం సంతోషంగా ఉంది.,mimmalni kalavaḍaṁ santōṣaṅgā undi.,ఎవరినైనా కలిసినప్పుడు ప్రాథమిక అభివాదం.
956,8,greeting_basic,th,A0,ca1,8,ยินดีที่ได้รู้จัก,yin-di thi dai ru-chak.,คำทักทายพื้นฐานเมื่อพบเจอใครสักคน.
957,8,greeting_basic,ti,A0,ca1,8,ብምልላይና ሕጉስ እየ።,bimlilayna higus iye.,ምስ ሓደ ሰብ ክትራኸብ ከለኻ መሰረታዊ ሰላምታ።
958,8,greeting_basic,tr,A0,ca1,8,Tanıştığıma memnun oldum.,,Biriyle tanışırken temel selamlama.
959,8,greeting_basic,tk,A0,ca1,8,Tanyşanyma şat.,,Biri bilen tanyşanyňda esasy salamlaşma.
960,8,greeting_basic,uk,A0,ca1,8,Приємно познайомитись.,pryyemno poznayomytys'.,Основне привітання при зустрічі з кимось.
961,8,greeting_basic,ur,A0,ca1,8,آپ سے مل کر خوشی ہوئی۔,āp sē mil kar khushī hu'ī.,کسی سے ملتے وقت بنیادی سلام۔
962,8,greeting_basic,ug,A0,ca1,8,تۇنۇشقۇنىمىزدىن بەك خۇشالمەن.,tunushqunimizdin bek xushalmen.,بىرەرسى بىلەن كۆرۈشكەندىكى ئاساسىي سالام.
963,8,greeting_basic,uz,A0,ca1,8,Tanishganimdan xursandman.,,Birov bilan uchrashganda asosiy salomlashish.
964,8,greeting_basic,vi,A0,ca1,8,Rất vui được gặp bạn.,,Lời chào cơ bản khi gặp ai đó.
965,8,greeting_basic,cy,A0,ca1,8,Braf cwrdd â chi.,,Cyfarchiad sylfaenol wrth gwrdd â rhywun.
966,8,greeting_basic,wo,A0,ca1,8,Am naa mbegte gise ak yaw.,,Nuyyoo bu am solo bu nit dajee ak nit.
967,8,greeting_basic,yo,A0,ca1,8,Inu mi dun lati ri o.,,Ikini ipilẹ nigbati o ba pade ẹnikan.
968,8,greeting_basic,zu,A0,ca1,8,Ngiyajabula ukukwazi.,,Isibingelelo esiyisisekelo lapho uhlangana nomuntu.
969,9,farewell_basic,om,A0,ca1,9,Nagaatti,,Nagaatti jechuu bu'uuraa.
970,9,farewell_basic,af,A0,ca1,9,Totsiens,,Basiese algemene afskeid.
971,9,farewell_basic,ak,A0,ca1,9,Nante yie,,Nkra a ɛyɛ nnyinasoɔ.
972,9,farewell_basic,sq,A0,ca1,9,Mirupafshim,,Lamtumirë e përgjithshme bazë.
973,9,farewell_basic,am,A0,ca1,9,ደህና ሁን,dehna hun,መሰረታዊ አጠቃላይ ስንብት።
974,9,farewell_basic,ar,A0,ca1,9,مع السلامة,ma'a as-salamah,وداع عام أساسي.
975,9,farewell_basic,hy,A0,ca1,9,Ցտեսություն,ts'tesutyun,Հիմնական ընդհանուր հրաժեշտ:
976,9,farewell_basic,as,A0,ca1,9,বিদায়,biday,সাধাৰণ বিদায় সম্ভাষণ।
977,9,farewell_basic,az,A0,ca1,9,Sağ olun,,Əsas ümumi vidalaşma.
978,9,farewell_basic,eu,A0,ca1,9,Agur,,Oinarrizko agur orokorra.
979,9,farewell_basic,be,A0,ca1,9,Да пабачэння,da pabachennia,Базавае агульнае развітанне.
980,9,farewell_basic,bn,A0,ca1,9,বিদায়,bidāy,সাধারণ বিদায় সম্ভাষণ।
981,9,farewell_basic,bho,A0,ca1,9,अलविदा,alvidā,मूल सामान्य विदाई।
982,9,farewell_basic,bs,A0,ca1,9,Doviđenja,,Osnovni opći oproštaj.
983,9,farewell_basic,bg,A0,ca1,9,Довиждане,dovizhdane,Основно общо сбогуване.
984,9,farewell_basic,my,A0,ca1,9,သွားပါတော့မယ်,thwa ba daw me,အခြေခံ ယေဘုယျ နှုတ်ဆက်ခြင်း။
985,9,farewell_basic,yue,A0,ca1,9,再見,zoi3 gin3,基本通用道別語。
986,9,farewell_basic,ca,A0,ca1,9,Adéu,,Comiat general bàsic.
987,9,farewell_basic,ceb,A0,ca1,9,Babay,,Batakang pangamusta sa pagbiya.
988,9,farewell_basic,ny,A0,ca1,9,Tsalani bwino,,Kutsanzikana wamba.
989,9,farewell_basic,zh-CN,A0,ca1,9,再见,zài jiàn,基本的通用道别语。
990,9,farewell_basic,zh-TW,A0,ca1,9,再見,zài jiàn,基本的通用道別語。
991,9,farewell_basic,hr,A0,ca1,9,Doviđenja,,Osnovni opći oproštaj.
992,9,farewell_basic,cs,A0,ca1,9,Na shledanou,,Základní obecné rozloučení.
993,9,farewell_basic,da,A0,ca1,9,Farvel,,Grundlæggende generelt farvel.
994,9,farewell_basic,nl,A0,ca1,9,Tot ziens,,Basis algemeen afscheid.
995,9,farewell_basic,en-GB,A0,ca1,9,Goodbye,,Basic general farewell.
996,9,farewell_basic,en-US,A0,ca1,9,Goodbye,,Basic general farewell.
997,9,farewell_basic,et,A0,ca1,9,Head aega,,Põhiline üldine hüvastijätt.
998,9,farewell_basic,fil,A0,ca1,9,Paalam,,Batayang pangkalahatang pagpaalam.
999,9,farewell_basic,fi,A0,ca1,9,Näkemiin,,Perusyleinen hyvästely.
1000,9,farewell_basic,fr,A0,ca1,9,Au revoir,,Adieu général de base.
1001,9,farewell_basic,fr-CA,A0,ca1,9,Au revoir,,Adieu général de base.
1002,9,farewell_basic,ff,A0,ca1,9,Njuuren e jam,,Caggal salminandu.
1003,9,farewell_basic,gl,A0,ca1,9,Adeus,,Despedida xeral básica.
1004,9,farewell_basic,ka,A0,ca1,9,ნახვამდის,nakhvamdis,ძირითადი ზოგადი დამშვიდობება.
1005,9,farewell_basic,de,A0,ca1,9,Auf Wiedersehen,,Grundlegender allgemeiner Abschied.
1006,9,farewell_basic,el,A0,ca1,9,Αντίο,andio,Βασικός γενικός αποχαιρετισμός.
1007,9,farewell_basic,gn,A0,ca1,9,Jajotopata,,Ñe'ẽ he'íva jajeheja hag̃ua.
1008,9,farewell_basic,gu,A0,ca1,9,આવજો,āvjō,મૂળભૂત સામાન્ય વિદાય.
1009,9,farewell_basic,ht,A0,ca1,9,Orevwa,,Orevwa jeneral debaz.
1010,9,farewell_basic,ha,A0,ca1,9,Sai an jima,,Bankwana na gaba ɗaya.
1011,9,farewell_basic,he,A0,ca1,9,להתראות,lehitra'ot,פרידה כללית בסיסית.
1012,9,farewell_basic,hi,A0,ca1,9,अलविदा,alvidā,मूल सामान्य विदाई।
1013,9,farewell_basic,hmn,A0,ca1,9,Sib ntsib dua,,Kev sib ntsib dua yooj yim.
1014,9,farewell_basic,hu,A0,ca1,9,Viszontlátásra,,Alapvető általános búcsúzás.
1015,9,farewell_basic,is,A0,ca1,9,Bless,,Grunn almenn kveðja.
1016,9,farewell_basic,ig,A0,ca1,9,Ka emesia,,Nke a bụ nke izugbe.
1017,9,farewell_basic,id,A0,ca1,9,Selamat tinggal,,Ucapan perpisahan umum dasar.
1018,9,farewell_basic,ga,A0,ca1,9,Slán,,Slán ginearálta bunúsach.
1019,9,farewell_basic,xh,A0,ca1,9,Sala kakuhle,,Indlela yokuvalelisa jikelele.
1020,9,farewell_basic,it,A0,ca1,9,Arrivederci,,Commiato generale di base.
1021,9,farewell_basic,ja,A0,ca1,9,さようなら,sayounara,基本的な一般的な別れの挨拶。
1022,9,farewell_basic,jv,A0,ca1,9,Pamit,,Pamitan umum dhasar.
1023,9,farewell_basic,kn,A0,ca1,9,ವಿದಾಯ,vidāya,ಮೂಲ ಸಾಮಾನ್ಯ ವಿದಾಯ.
1024,9,farewell_basic,ks,A0,ca1,9,خۄدا حافِظ,khodā hāfiz,بُنیٲدی عام رُخصَت.
1025,9,farewell_basic,kk,A0,ca1,9,Сау болыңыз,saw bolıñız,Негізгі жалпы қоштасу.
1026,9,farewell_basic,km,A0,ca1,9,លាហើយ,lea haey,ការលាគ្នាទូទៅជាមូលដ្ឋាន។
1027,9,farewell_basic,rw,A0,ca1,9,Murabeho,,Gusezera rusange.
1028,9,farewell_basic,ko,A0,ca1,9,안녕히 가세요,annyeonghi gaseyo,기본적인 일반 작별 인사.
1029,9,farewell_basic,ku,A0,ca1,9,Bi xatirê te,,Xatirxwestina giştî ya bingehîn.
1030,9,farewell_basic,ky,A0,ca1,9,Жакшы калыңыз,jakşı kalıñız,Негизги жалпы коштошуу.
1031,9,farewell_basic,lo,A0,ca1,9,ລາກ່ອນ,la kon,ການກ່າວລາທົ່ວໄປພື້ນຖານ.
1032,9,farewell_basic,lv,A0,ca1,9,Uz redzēšanos,,Pamata vispārēja atvadīšanās.
1033,9,farewell_basic,ln,A0,ca1,9,Tikala malamu,,Maloba ya kopesana nzela.
1034,9,farewell_basic,lt,A0,ca1,9,Viso gero,,Pagrindinis bendras atsisveikinimas.
1035,9,farewell_basic,lg,A0,ca1,9,Weeraba,,Okusiibula okusooka.
1036,9,farewell_basic,lb,A0,ca1,9,Äddi,,Grondleeënd allgemeng Äddi.
1037,9,farewell_basic,mk,A0,ca1,9,Довидување,doviduvanje,Основно општо збогување.
1038,9,farewell_basic,mad,A0,ca1,9,Pamit,,Oca'an pamit dhasar.
1039,9,farewell_basic,mg,A0,ca1,9,Veloma,,Fanaovam-beloma ankapobeny.
1040,9,farewell_basic,ms,A0,ca1,9,Selamat tinggal,,Ucapan perpisahan umum asas.
1041,9,farewell_basic,ml,A0,ca1,9,വിട,viṭa,അടിസ്ഥാനപരമായ പൊതുവായ യാത്രയയപ്പ്.
1042,9,farewell_basic,mt,A0,ca1,9,Saħħa,,Tislima ta' tluq ġenerali.
1043,9,farewell_basic,mr,A0,ca1,9,निरोप घेतो,nirōp ghētō,मूलभूत सामान्य निरोप.
1044,9,farewell_basic,mi,A0,ca1,9,Haere rā,,Poroporoaki whānui.
1045,9,farewell_basic,mn,A0,ca1,9,Баяртай,bayartai,Үндсэн ерөнхий салах ёс.
1046,9,farewell_basic,ne,A0,ca1,9,बिदा,bidā,आधारभूत सामान्य बिदाई।
1047,9,farewell_basic,pcm,A0,ca1,9,Bye bye,,Normal word to take leave.
1048,9,farewell_basic,nb-NO,A0,ca1,9,Ha det bra,,Grunnleggende generelt farvel.
1049,9,farewell_basic,or,A0,ca1,9,ବିଦାୟ,bidāya,ମୌଳିକ ସାଧାରଣ ବିଦାୟ।
1050,9,farewell_basic,ps,A0,ca1,9,د خدای پامان,da khuday pāman,بنسټیزه عمومي خدای پاماني.
1051,9,farewell_basic,fa,A0,ca1,9,خدانگهدار,khodānegahdār,خداحافظی عمومی اولیه.
1052,9,farewell_basic,pl,A0,ca1,9,Do widzenia,,Podstawowe ogólne pożegnanie.
1053,9,farewell_basic,pt-BR,A0,ca1,9,Tchau,,Despedida geral básica.
1054,9,farewell_basic,pt-PT,A0,ca1,9,Adeus,,Despedida geral básica.
1055,9,farewell_basic,pa,A0,ca1,9,ਅਲਵਿਦਾ,alavidā,ਮੂਲ ਆਮ ਵਿਦਾਇਗੀ।
1056,9,farewell_basic,qu,A0,ca1,9,Tupananchiskama,,Sapsi kacharpari rimay.
